movieId,movieName,nbMentions,name,year
154033,Tom Sawyer  (2000),1,Tom Sawyer,2000
154046,Goodbye Christopher Robin,3,Goodbye Christopher Robin,0
154067,The Razor's Edge  (1984),2,The Razor's Edge,1984
154069,Grandma's Boy  (2006),7,Grandma's Boy,2006
154114,The Other (1972),3,The Other,1972
154115,Destiny  (1927),1,Destiny,1927
154118,Princess Caraboo  (1994),2,Princess Caraboo,1994
154125,Transformers: Dark of the Moon: The Junior Novel,1,Transformers: Dark of the Moon: The Junior Novel,0
154133,House  (1995),3,House,1995
154137,The Human Stain  (2003),1,The Human Stain,2003
154149,Sunday  (2002),1,Sunday,2002
154189,The Curious Case of Benjamin Button  (2008),18,The Curious Case of Benjamin Button,2008
154247,Total Recall  (2012),17,Total Recall,2012
154252,Womb  (2010),6,Womb,2010
154271,25th Hour,1,25th Hour,0
154292,Deck the Halls  (2005),1,Deck the Halls,2005
154329,License to Drive (1988),5,License to Drive,1988
154336,Dark Vengeance  (1993),1,Dark Vengeance,1993
154350,From Prada to Nada (2011),2,From Prada to Nada,2011
154352,Major Payne (1995),1,Major Payne,1995
154360,Set It Off  (1996),5,Set It Off,1996
154390,The Champ  (1979),2,The Champ,1979
154406,Welcome to Mooseport (2004),1,Welcome to Mooseport,2004
154409,Remember Me  (2010),5,Remember Me,2010
154477,Runaway  (2009),1,Runaway,2009
154483,Seal Team Six: The Raid on Osama Bin Laden,6,Seal Team Six: The Raid on Osama Bin Laden,0
154486,The Talented Mr. Ripley  (1999),8,The Talented Mr. Ripley,1999
154513,X-Men: First Class (2011),8,X-Men: First Class,2011
154630,Aids  (1987),1,Aids,1987
154640,Hatari! (1962),2,Hatari!,1962
154642,Justice  (1914),1,Justice,1914
154710,Young Guns  (1988),8,Young Guns,1988
154716,Kiss Me Kate  (1953),1,Kiss Me Kate,1953
154756,Valley Girl  (1983),2,Valley Girl,1983
154779,Frankenstein vs. the Creature from Blood Cove (2005),1,Frankenstein vs. the Creature from Blood Cove,2005
154796,"What's Up, Doc%3F  (1972)",4,"What's Up, Doc%3F",1972
154811,Elysium  (2013),5,Elysium,2013
154817,Narc  (2002),1,Narc,2002
154829,Firefly  (2005),2,Firefly,2005
154844,Finding Nemo (2003),153,Finding Nemo,2003
154848,Going in Style  (2017),25,Going in Style,2017
154857,Speed  (1994),76,Speed,1994
154883,The SpongeBob SquarePants Movie (2004),2,The SpongeBob SquarePants Movie,2004
154920,Howl's Moving Castle ,11,Howl's Moving Castle,0
154926,Jane Eyre  (2011),5,Jane Eyre,2011
154928,Time to Kill  (1989),1,Time to Kill,1989
154968,Fugitives  (1929),1,Fugitives,1929
154969,Partha  (2003),1,Partha,2003
154970,Atlantic Rim  (2013),7,Atlantic Rim,2013
154980,Hacksaw Ridge,76,Hacksaw Ridge,0
154993,Rushmore  (1998),40,Rushmore,1998
155006,A Night at the Opera  (1935),1,A Night at the Opera,1935
155021,Amusement  (2008),2,Amusement,2008
155023,Godzilla vs. SpaceGodzilla (1994),1,Godzilla vs. SpaceGodzilla,1994
155029,Fourplay  (2001),1,Fourplay,2001
155044,Hellboy II: The Golden Army (2008),4,Hellboy II: The Golden Army,2008
155078,A Cinderella Story: Once Upon a Song (2011),1,A Cinderella Story: Once Upon a Song,2011
155081,Stir of Echoes (1999),18,Stir of Echoes,1999
155110,Signs  (2002),17,Signs,2002
155114,Blackfish  (2013),33,Blackfish,2013
155125,Bus Stop  (1956),1,Bus Stop,1956
155140,Jesus Camp (2006),3,Jesus Camp,2006
155147,The Hills Run Red  (1966),1,The Hills Run Red,1966
155158,The Bruce  (1996),1,The Bruce,1996
155186,"Silent Night, Deadly Night (1984)",3,"Silent Night, Deadly Night",1984
155200,Superbeast  (1972),1,Superbeast,1972
155215,Jersey Boys  (2014),1,Jersey Boys,2014
155218,Syriana (2005),5,Syriana,2005
155224,Blue Jay  (2016),3,Blue Jay,2016
155245,Holes  (2003),5,Holes,2003
155281,The Sowers (1916),1,The Sowers,1916
155346,Bandits  (2001),2,Bandits,2001
155370,Highlander  (1986),9,Highlander,1986
155407,Mickey Blue Eyes (1999),1,Mickey Blue Eyes,1999
155408,Fissures  (2009),1,Fissures,2009
155437,The Uncomfortable Camera (2005),2,The Uncomfortable Camera,2005
155467,Zodiac  (2007),90,Zodiac,2007
155470,Hanging Up (2000),1,Hanging Up,2000
155475,Empire  (1964),3,Empire,1964
155548,Dus (2005),1,Dus,2005
155564,Sliver  (1993),1,Sliver,1993
155572,King Kong  (2005),16,King Kong,2005
155576,The Inkwell (1994),1,The Inkwell,1994
155595,Charles Manson Superstar (1989),1,Charles Manson Superstar,1989
155602,The Prince and Me (2004),3,The Prince and Me,2004
155605,Aladdin and the King of Thieves (1996),3,Aladdin and the King of Thieves,1996
155632,The Matrix Reloaded (2003),30,The Matrix Reloaded,2003
155642,The Lucky Ones  (2008),1,The Lucky Ones,2008
155645,Ted 2 (2015),32,Ted 2,2015
155661,The Road  (2009),12,The Road,2009
155698,Demons 2 (1986),1,Demons 2,1986
155785,The Danish Girl  (2015),1,The Danish Girl,2015
155790,Star Trek ,13,Star Trek,0
155806,Unrest  (2006),1,Unrest,2006
155829,Rogue One: A Star Wars Story (2016),46,Rogue One: A Star Wars Story,2016
155837,Open Range  (2003),2,Open Range,2003
155843,Not Another Teen Movie (2001),9,Not Another Teen Movie,2001
155845,The Jungle  (1967),1,The Jungle,1967
155852,Zorba the Greek  (1964),1,Zorba the Greek,1964
155863,The Nut Job 2 (2017),4,The Nut Job 2,2017
155885,No Escape  (2015),3,No Escape,2015
155900,Chisum (1970),1,Chisum,1970
155908,Somewhere in Time  (1980),9,Somewhere in Time,1980
155910,Death Weekend (1976),1,Death Weekend,1976
155916,Arachnophobia  (1990),5,Arachnophobia,1990
155938,The Producers  (1968),6,The Producers,1968
155955,Paddington 2,43,Paddington 2,0
155956,Over the Hedge  (2006),1,Over the Hedge,2006
155969,The Martian  (2015),126,The Martian,2015
155989,Just Go with It (2011),38,Just Go with It,2011
156056,Attack the Block,1,Attack the Block,0
156059,Three Strangers (1946),1,Three Strangers,1946
156060,We Are Marshall (2006),10,We Are Marshall,2006
156063,Little Women  (1994),9,Little Women,1994
156082,High Noon (1952),17,High Noon,1952
156092,Speed  (1984),1,Speed,1984
156094,American Sniper (2014),56,American Sniper,2014
156095,Roam Sweet Home (1996),1,Roam Sweet Home,1996
156123,Great Balls of Fire!  (1989),3,Great Balls of Fire!,1989
156124,Apocalypto (2006),8,Apocalypto,2006
156134,Zombiez (2005),1,Zombiez,2005
156176,Planet Terror (2007),10,Planet Terror,2007
156196,Mario  (1984),1,Mario,1984
156199,Lost  (2004),4,Lost,2004
156250,Some Like It Cold (1960),1,Some Like It Cold,1960
156293,Key Largo  (1948),11,Key Largo,1948
156304,The King's Speech (2010),20,The King's Speech,2010
156333,Ice Princess (2005),3,Ice Princess,2005
156363,The Cincinnati Kid (1965),1,The Cincinnati Kid,1965
156366,Nostalgia  (1971),1,Nostalgia,1971
156484,Working Girl (1988),2,Working Girl,1988
156515,The 14 (1973),2,The 14,1973
156583,Dead Snow (2009),1,Dead Snow,2009
156589,Kicking & Screaming  (2005),4,Kicking & Screaming,2005
156590,Almost Christmas  (2016),1,Almost Christmas,2016
156609,Moonstruck (1987),3,Moonstruck,1987
156624,Buried  (2010),12,Buried,2010
156643,Duplex  (2003),1,Duplex,2003
156652,The 400 Blows (1959),1,The 400 Blows,1959
156677,Aliens in the Attic (2009),1,Aliens in the Attic,2009
156679,All the Right Moves  (1983),2,All the Right Moves,1983
156685,My Cousin Vinny (1992),15,My Cousin Vinny,1992
156689,Spies Like Us (1985),4,Spies Like Us,1985
156695,Dunston Checks In (1996),3,Dunston Checks In,1996
156698,White Chicks (2004),64,White Chicks,2004
156699,Notes on a Scandal  (2006),3,Notes on a Scandal,2006
156717,Au revoir les enfants (1987),1,Au revoir les enfants,1987
156724,Cabin by the Lake (2000),1,Cabin by the Lake,2000
156731,Bad Boys  (2003),10,Bad Boys,2003
156758,Friday the 13th Part 2 (1981),1,Friday the 13th Part 2,1981
156761,The Belko Experiment (2016),2,The Belko Experiment,2016
156802,Room  (2015),11,Room,2015
156808,Beauty Shop (2005),7,Beauty Shop,2005
156817,The Shaolin Drunken Monk (1982),2,The Shaolin Drunken Monk,1982
156818,The Intern  (2015),6,The Intern,2015
156821,Snow White  (1962),5,Snow White,1962
156844,O Concurso (2013),1,O Concurso,2013
156872,Pumping Iron (1977),1,Pumping Iron,1977
156880,King Kung Fu (1976),2,King Kung Fu,1976
156904,The Cheat  (1923),1,The Cheat,1923
156931,Paths of Glory (1957),2,Paths of Glory,1957
156979,Amour  (2012),1,Amour,2012
156987,The Seasoning House (2012),1,The Seasoning House,2012
157018,Wild Child  (2008),1,Wild Child,2008
157029,The Cannonball Run (1981),4,The Cannonball Run,1981
157059,Tremors 5: Bloodlines (2015),1,Tremors 5: Bloodlines,2015
157062,Fatal Beauty (1987),1,Fatal Beauty,1987
157074,Cruel Intentions (1999),10,Cruel Intentions,1999
157097,Waist Deep (2006),1,Waist Deep,2006
157169,Army Wives  (1987),1,Army Wives,1987
157174,Ten Dead Men (2008),1,Ten Dead Men,2008
157187,Tully ,5,Tully,0
157190,Arrival  (2016),199,Arrival,2016
157210,The Ridiculous 6 (2015),16,The Ridiculous 6,2015
157221,The Exorcism of Emily Rose (2005),21,The Exorcism of Emily Rose,2005
157231,Double Jeopardy  (1999),21,Double Jeopardy,1999
157239,The Deep  (1977),1,The Deep,1977
157241,The Hobbit ,16,The Hobbit,0
157259,Dead Presidents (1995),2,Dead Presidents,1995
157263,Fletch  (1985),7,Fletch,1985
157274,The Cobbler  (2014),19,The Cobbler,2014
157283,Pete's Dragon  (1977),3,Pete's Dragon,1977
157306,12 Monkeys (1995),30,12 Monkeys,1995
157318,Saw II (2005),5,Saw II,2005
157326,American Ultra (2015),1,American Ultra,2015
157333,Real Women Have Curves (2002),1,Real Women Have Curves,2002
157334,Eddie Murphy Raw (1987),2,Eddie Murphy Raw,1987
157343,The Expendables  (2000),5,The Expendables,2000
157345,U-571  (2000),2,U-571,2000
157355,Tiptoes (2003),2,Tiptoes,2003
157376,Hitchcock ,2,Hitchcock,0
157384,George of the Jungle  (1997),4,George of the Jungle,1997
157394,The Wedding Singer (1998),108,The Wedding Singer,1998
157395,Down with Love (2003),1,Down with Love,2003
157402,Magic Mike (2012),9,Magic Mike,2012
157425,Rosencrantz & Guildenstern Are Dead  (1990),2,Rosencrantz & Guildenstern Are Dead,1990
157429,Loving  (2016),4,Loving,2016
157441,Lovers  (1999),1,Lovers,1999
157454,Red  (2010),46,Red,2010
157490,Thinner  (1996),3,Thinner,1996
157497,When Paddy Met Sally,1,When Paddy Met Sally,0
157536,Drums in the Deep South (1951),1,Drums in the Deep South,1951
157564,Black Rain  (1989),1,Black Rain,1989
157578,Look Who's Talking (1989),8,Look Who's Talking,1989
157590,Indiana Jones ,29,Indiana Jones,0
157606,"Come On, Leathernecks! (1938)",1,"Come On, Leathernecks!",1938
157619,From Paris with Love  (2010),5,From Paris with Love,2010
157640,Revenge  (1990),1,Revenge,1990
157678,Cool and the Crazy,1,Cool and the Crazy,0
157696,Ureme 5 (1989),1,Ureme 5,1989
157711,Midnight in Paris (2011),7,Midnight in Paris,2011
157716,The Parallax View (1974),2,The Parallax View,1974
157749,Wing Commander  (1999),1,Wing Commander,1999
157758,The Break-Up (2006),23,The Break-Up,2006
157765,The Heat  (2013),90,The Heat,2013
157783,The Circle  (2017),18,The Circle,2017
157810,The Commuters  (1915),1,The Commuters,1915
157816,Four Brothers  (2005),6,Four Brothers,2005
157820,916  (2012),1,916,2012
157850,In the Line of Fire (1993),8,In the Line of Fire,1993
157878,Wise Guys  (1986),2,Wise Guys,1986
157900,Doom  (2005),2,Doom,2005
157901,The Dead  (2010),1,The Dead,2010
157911,Redrum – A tale of Murder,1,Redrum – A tale of Murder,0
157924,Shrek (2001),78,Shrek,2001
157946,The Italian Job (1969),17,The Italian Job,1969
157949,Asthore (1917),2,Asthore,1917
157955,Going Back  (1983),1,Going Back,1983
157957,They  (2002),23,They,2002
157991,Independence Day  (1996),31,Independence Day,1996
157997,Rings  (2017),7,Rings,2017
158006,Captain America: Civil War (2016),90,Captain America: Civil War,2016
158022,Blue Hawaii (1961),1,Blue Hawaii,1961
158026,Drugstore Cowboy (1989),1,Drugstore Cowboy,1989
158059,Focus  (2015),10,Focus,2015
158073,Waiting...  (2005),1,Waiting...,2005
158083,Rebecca  (1940),3,Rebecca,1940
158105,"Dirty Mary, Crazy Larry (1974)",1,"Dirty Mary, Crazy Larry",1974
158111,Flags of Our Fathers  (2006),4,Flags of Our Fathers,2006
158112,Cinderella Man (2005),12,Cinderella Man,2005
158129,Night and Fog  (1956),1,Night and Fog,1956
158155,Hamlet  (2009),5,Hamlet,2009
158208,Anchorman 2: The Legend Continues (2013),39,Anchorman 2: The Legend Continues,2013
158212,21  (2016),5,21,2016
158225,Manon des Sources  (1986),1,Manon des Sources,1986
158256,Black Roses  (1988),1,Black Roses,1988
158263,Roots  (1955),1,Roots,1955
158268,The Three Kings  (1929),1,The Three Kings,1929
158269,Teeth  (2007),1,Teeth,2007
158274,The Fall  (2006),2,The Fall,2006
158329,The Back-up Plan,7,The Back-up Plan,0
158384,Al Capone  (1959),1,Al Capone,1959
158390,Korengal,7,Korengal,0
158402,Rebound  (2005),1,Rebound,2005
158405,Solaris  (2002),6,Solaris,2002
158408,The Time Travelers  (1964),1,The Time Travelers,1964
158433,Dr. Dolittle  (1998),11,Dr. Dolittle,1998
158461,Going Clear  (2015),1,Going Clear,2015
158492,The Flesh Is Weak (1957),1,The Flesh Is Weak,1957
158497,Regarding Henry (1991),1,Regarding Henry,1991
158514,Romeo  (2012),2,Romeo,2012
158518,Cold Mountain  (2003),25,Cold Mountain,2003
158528,The Sting (1973),12,The Sting,1973
158529,Gettysburg  (1993),1,Gettysburg,1993
158556,XXX: Return of Xander Cage (2017),6,XXX: Return of Xander Cage,2017
158570,Middle Men (2009),2,Middle Men,2009
158571,The Girl with the Dragon Tattoo  (2011),33,The Girl with the Dragon Tattoo,2011
158628,The Jailhouse (2010),1,The Jailhouse,2010
158637,Rififi (1955),1,Rififi,1955
158679,The Age of Adaline (2015),6,The Age of Adaline,2015
158702,The Gift  (2015),15,The Gift,2015
158707,Lionheart  (1990),10,Lionheart,1990
158716,Payback  (1999),3,Payback,1999
158734,Romeo Must Die (2000),10,Romeo Must Die,2000
158803,Who Framed Roger Rabbit,15,Who Framed Roger Rabbit,0
158849,Ice Age: The Meltdown (2006),2,Ice Age: The Meltdown,2006
158874,My Best Friend's Wedding (1997),20,My Best Friend's Wedding,1997
158876,Inuyasha the Movie: Swords of an Honorable Ruler,1,Inuyasha the Movie: Swords of an Honorable Ruler,0
158890,Bridesmaids  (1989),3,Bridesmaids,1989
158903,San Andreas  (2015),41,San Andreas,2015
158904,Ronin  (1998),10,Ronin,1998
158950,The Last House on the Left  (2009),36,The Last House on the Left,2009
158970,The Story of G.I. Joe (1945),2,The Story of G.I. Joe,1945
158973,Sabotage  (2014),1,Sabotage,2014
159009,Phantom  (2002),1,Phantom,2002
159039,Night of the Living Dead 3D: Re-Animation (2012),1,Night of the Living Dead 3D: Re-Animation,2012
159077,Neighbors 2: Sorority Rising (2016),12,Neighbors 2: Sorority Rising,2016
159090,Alice in Wonderland  (2010),12,Alice in Wonderland,2010
159100,Rain Man (1988),12,Rain Man,1988
159109,Hooper  (1978),1,Hooper,1978
159122,American Movie (1999),1,American Movie,1999
159132,Bridget Jones's Baby (2016),14,Bridget Jones's Baby,2016
159166,Lethal Weapon 3 (1992),6,Lethal Weapon 3,1992
159167,After the Wedding (2006),2,After the Wedding,2006
159194,Jungle Book  (2018),10,Jungle Book,2018
159236,Vampire  (2011),1,Vampire,2011
159244,Heidi  (2005),1,Heidi,2005
159275,The Day the Earth Stood Still  (2008),2,The Day the Earth Stood Still,2008
159304,Fortress  (1992),1,Fortress,1992
159382,Rush Hour ,4,Rush Hour,0
159469,Homecoming  (2009),3,Homecoming,2009
159485,"Aliens in the Wild, Wild West (1999)",2,"Aliens in the Wild, Wild West",1999
159488,The Stupids  (1996),3,The Stupids,1996
159497,Grizzly Man (2005),9,Grizzly Man,2005
159499,Black Death  (2010),2,Black Death,2010
159503,Passengers  (2016),62,Passengers,2016
159511,Chocolat  (2016),1,Chocolat,2016
159550,Doctor Who ,3,Doctor Who,0
159560,Citizen X,1,Citizen X,0
159561,Beverly Hills Ninja (1997),4,Beverly Hills Ninja,1997
159569,Party Monster  (2003),1,Party Monster,2003
159618,Identity Theft  (2004),5,Identity Theft,2004
159620,Jaws 2 (1978),4,Jaws 2,1978
159636,The Guardian  (2006),3,The Guardian,2006
159654,Little Dieter Needs to Fly (1997),1,Little Dieter Needs to Fly,1997
159657,Murder on the Orient Express  (1974),5,Murder on the Orient Express,1974
159700,Submergence ,1,Submergence,0
159718,Gone Fishin'  (1997),1,Gone Fishin',1997
159731,Max Payne  (2008),3,Max Payne,2008
159758,Your Highness (2011),1,Your Highness,2011
159793,Rope  (1948),1,Rope,1948
159800,Never Sleep Again: The Elm Street Legacy (2010),1,Never Sleep Again: The Elm Street Legacy,2010
159810,Kalifornia,7,Kalifornia,0
159861,The Lost Boys  (1978),3,The Lost Boys,1978
159873,Richard Pryor: Live in Concert (1979),1,Richard Pryor: Live in Concert,1979
159874,Fort Apache  (1948),1,Fort Apache,1948
159880,Traffic  (2011),1,Traffic,2011
159885,The Incredibles (2004),210,The Incredibles,2004
159895,War Dogs  (2016),2,War Dogs,2016
159952,Cat People  (1942),1,Cat People,1942
159982,The Messengers  (2007),1,The Messengers,2007
159991,Harry Potter and the Half-Blood Prince  (2009),12,Harry Potter and the Half-Blood Prince,2009
160007,Enter the Void (2009),3,Enter the Void,2009
160014,Tickled (2016),1,Tickled,2016
160038,Casablanca  (1942),65,Casablanca,1942
160060,The Rum Diary  (2011),2,The Rum Diary,2011
160105,Metropolis  (1927),13,Metropolis,1927
160163,Dead Birds  (2004),1,Dead Birds,2004
160165,Miss Peregrine's Home for Peculiar Children  (2016),8,Miss Peregrine's Home for Peculiar Children,2016
160178,The Master  (2012),1,The Master,2012
160207,Terminator 3: Rise of the Machines (2003),1,Terminator 3: Rise of the Machines,2003
160225,The Hand That Rocks the Cradle ,8,The Hand That Rocks the Cradle,0
160266,O  (2001),5,O,2001
160285,Flushed Away (2006),1,Flushed Away,2006
160312,Legend  (2015),3,Legend,2015
160359,"South Park: Bigger, Longer & Uncut (1999)",7,"South Park: Bigger, Longer & Uncut",1999
160378,The Tingler (1959),3,The Tingler,1959
160403,Batman: Under the Red Hood,1,Batman: Under the Red Hood,0
160428,The Air I Breathe (2007),1,The Air I Breathe,2007
160432,Constantine  (2005),13,Constantine,2005
160437,Amistad  (1997),4,Amistad,1997
160457,Legends of the Fall (1994),12,Legends of the Fall,1994
160464,Madagascar 3: Europe's Most Wanted (2012),4,Madagascar 3: Europe's Most Wanted,2012
160470,Charlie Wilson's War (2007),1,Charlie Wilson's War,2007
160476,The Longest Ride  (2015),7,The Longest Ride,2015
160499,Secretary  (2002),1,Secretary,2002
160500,Man on a Ledge (2012),3,Man on a Ledge,2012
160514,Conan the Barbarian  (1982),10,Conan the Barbarian,1982
160542,Police Story  (1996),3,Police Story,1996
160589,Flightplan (2005),2,Flightplan,2005
160609,The Frisco Kid (1979),2,The Frisco Kid,1979
160628,Cloudy with a Chance of Meatballs 2 (2013),2,Cloudy with a Chance of Meatballs 2,2013
160652,Funny People (2009),5,Funny People,2009
160661,The Possession (2012),29,The Possession,2012
160686,Secrets of the Code (2006),1,Secrets of the Code,2006
160690,Super Troopers 2 (2018),52,Super Troopers 2,2018
160742,21 Grams (2003),2,21 Grams,2003
